,gen_pair_nr,rt60_diff,rt60_set,volume,room_x,room_y,room_z,mic_pos_x,mic_pos_y,mic_pos_z,src1_pos_x,src1_pos_y,src1_pos_z,src2_pos_x,src2_pos_y,src2_pos_z,rt60_true,rt60_masp_stats,cd_masp_stats,mfp_masp_stats,rt30_meas,rt20_meas,edt_meas,c50_meas,ir_file_name,ir_clone_file_name,ir_file_path,ir_clone_file_path,split,database_speech,speech_file_path
380,10,0.532,1.367,2391.67,19.34,25.68,4.82,9.520937962818085,8.896691893034218,1.735242089070459,10.31154375032324,13.462038964289505,1.3742824662192308,11.945367703638231,9.166820507698205,1.47318225326106,1.3671084817427548,1.3671084817427548,2.360874158208404,6.708797966951756,2.5092982790867064,2.622057836971217,2.091433055343292,-4.108114354469786,monoRIR_x1934y2568z482_rtms137.wav,clone_monoRIR_x1934y2568z482_rtms137.wav,/home/ubuntu/guestxr2/home/ubuntu/Data/synth_rirs_new/monoRIR_x1934y2568z482_rtms137.wav,/home/ubuntu/guestxr2/home/ubuntu/Data/synth_rirs_new/clone_monoRIR_x1934y2568z482_rtms137.wav,train,VCTK,/home/ubuntu/guestxr2/home/ubuntu/Data/VCTK/wav48_silence_trimmed/p304/p304_281_mic1.flac
381,4869,0.532,0.835,2348.4,16.23,21.7,6.67,8.286709987377916,12.062736965404849,1.0039271083946268,8.66969597917174,10.56133470438667,1.800110492614183,13.704943162653052,2.212117002574968,1.5935428318647706,0.8350287814362741,0.8349712185637258,2.9925495813092464,7.763303662472296,1.0666278848487576,1.0111844224950532,0.4396166940661398,6.797582480906399,monoRIR_x1623y2170z667_rtms84.wav,clone_monoRIR_x1623y2170z667_rtms84.wav,/home/ubuntu/guestxr2/home/ubuntu/Data/synth_rirs_new/monoRIR_x1623y2170z667_rtms84.wav,/home/ubuntu/guestxr2/home/ubuntu/Data/synth_rirs_new/clone_monoRIR_x1623y2170z667_rtms84.wav,train,VCTK,/home/ubuntu/guestxr2/home/ubuntu/Data/VCTK/wav48_silence_trimmed/p244/p244_209_mic1.flac
382,10,0.46499999999999997,1.367,2391.67,19.34,25.68,4.82,9.520937962818085,8.896691893034218,1.735242089070459,10.31154375032324,13.462038964289505,1.3742824662192308,11.945367703638231,9.166820507698205,1.47318225326106,1.3671084817427548,1.3671084817427548,2.360874158208404,6.708797966951756,2.5092982790867064,2.622057836971217,2.091433055343292,-4.108114354469786,monoRIR_x1934y2568z482_rtms137.wav,clone_monoRIR_x1934y2568z482_rtms137.wav,/home/ubuntu/guestxr2/home/ubuntu/Data/synth_rirs_new/monoRIR_x1934y2568z482_rtms137.wav,/home/ubuntu/guestxr2/home/ubuntu/Data/synth_rirs_new/clone_monoRIR_x1934y2568z482_rtms137.wav,train,VCTK,/home/ubuntu/guestxr2/home/ubuntu/Data/VCTK/wav48_silence_trimmed/p236/p236_252_mic2.flac
383,4585,0.46499999999999997,0.902,3213.93,24.54,28.29,4.63,9.976811120702694,17.22948883001321,1.8867342644520348,8.713717723644281,14.079932793489188,1.3912687318867698,21.58945851651136,11.819273537652878,1.916066115025925,0.90202167742067,0.90202167742067,3.36791269362599,6.847422712827911,1.686332237152261,1.7390192255798878,1.124000770159305,2.026817995024408,monoRIR_x2454y2829z463_rtms90.wav,clone_monoRIR_x2454y2829z463_rtms90.wav,/home/ubuntu/guestxr2/home/ubuntu/Data/synth_rirs_new/monoRIR_x2454y2829z463_rtms90.wav,/home/ubuntu/guestxr2/home/ubuntu/Data/synth_rirs_new/clone_monoRIR_x2454y2829z463_rtms90.wav,train,VCTK,/home/ubuntu/guestxr2/home/ubuntu/Data/VCTK/wav48_silence_trimmed/p233/p233_194_mic1.flac
384,10,0.6819999999999999,1.367,2391.67,19.34,25.68,4.82,9.520937962818085,8.896691893034218,1.735242089070459,10.31154375032324,13.462038964289505,1.3742824662192308,11.945367703638231,9.166820507698205,1.47318225326106,1.3671084817427548,1.3671084817427548,2.360874158208404,6.708797966951756,2.5092982790867064,2.622057836971217,2.091433055343292,-4.108114354469786,monoRIR_x1934y2568z482_rtms137.wav,clone_monoRIR_x1934y2568z482_rtms137.wav,/home/ubuntu/guestxr2/home/ubuntu/Data/synth_rirs_new/monoRIR_x1934y2568z482_rtms137.wav,/home/ubuntu/guestxr2/home/ubuntu/Data/synth_rirs_new/clone_monoRIR_x1934y2568z482_rtms137.wav,train,VCTK,/home/ubuntu/guestxr2/home/ubuntu/Data/VCTK/wav48_silence_trimmed/p269/p269_115_mic2.flac
385,1590,0.6819999999999999,0.685,2384.2,20.12,21.48,5.52,8.541164972718796,13.387924829456187,1.68891250117924,13.291979048651424,11.187976899708977,1.577859415517743,13.177554650169016,6.720154748623859,1.0020766940257786,0.6850495986097748,0.6849504013902253,3.3296314650022776,7.209385756870253,0.975452133224576,0.9376333482781296,0.7726347059403509,0.1660000708434824,monoRIR_x2012y2148z552_rtms69.wav,clone_monoRIR_x2012y2148z552_rtms69.wav,/home/ubuntu/guestxr2/home/ubuntu/Data/synth_rirs_new/monoRIR_x2012y2148z552_rtms69.wav,/home/ubuntu/guestxr2/home/ubuntu/Data/synth_rirs_new/clone_monoRIR_x2012y2148z552_rtms69.wav,train,VCTK,/home/ubuntu/guestxr2/home/ubuntu/Data/VCTK/wav48_silence_trimmed/p233/p233_378_mic2.flac
386,10,0.585,1.367,2391.67,19.34,25.68,4.82,9.520937962818085,8.896691893034218,1.735242089070459,10.31154375032324,13.462038964289505,1.3742824662192308,11.945367703638231,9.166820507698205,1.47318225326106,1.3671084817427548,1.3671084817427548,2.360874158208404,6.708797966951756,2.5092982790867064,2.622057836971217,2.091433055343292,-4.108114354469786,monoRIR_x1934y2568z482_rtms137.wav,clone_monoRIR_x1934y2568z482_rtms137.wav,/home/ubuntu/guestxr2/home/ubuntu/Data/synth_rirs_new/monoRIR_x1934y2568z482_rtms137.wav,/home/ubuntu/guestxr2/home/ubuntu/Data/synth_rirs_new/clone_monoRIR_x1934y2568z482_rtms137.wav,train,VCTK,/home/ubuntu/guestxr2/home/ubuntu/Data/VCTK/wav48_silence_trimmed/p244/p244_263_mic2.flac
387,5010,0.585,0.782,1245.5,14.83,23.36,3.59,4.819571368138368,10.531033687168406,1.1799782757044763,7.646891065081139,7.937933640623612,1.864553063753496,11.967919376896566,6.420409277270927,1.6708817929655082,0.7820213518631998,0.7820213518631998,2.2499350287867435,5.144156834651104,1.4855786497140475,1.5328330218751836,1.2261186933788222,-0.9591974681800782,monoRIR_x1483y2336z359_rtms78.wav,clone_monoRIR_x1483y2336z359_rtms78.wav,/home/ubuntu/guestxr2/home/ubuntu/Data/synth_rirs_new/monoRIR_x1483y2336z359_rtms78.wav,/home/ubuntu/guestxr2/home/ubuntu/Data/synth_rirs_new/clone_monoRIR_x1483y2336z359_rtms78.wav,train,VCTK,/home/ubuntu/guestxr2/home/ubuntu/Data/VCTK/wav48_silence_trimmed/p305/p305_007_mic1.flac
388,10,0.43299999999999994,1.367,2391.67,19.34,25.68,4.82,9.520937962818085,8.896691893034218,1.735242089070459,10.31154375032324,13.462038964289505,1.3742824662192308,11.945367703638231,9.166820507698205,1.47318225326106,1.3671084817427548,1.3671084817427548,2.360874158208404,6.708797966951756,2.5092982790867064,2.622057836971217,2.091433055343292,-4.108114354469786,monoRIR_x1934y2568z482_rtms137.wav,clone_monoRIR_x1934y2568z482_rtms137.wav,/home/ubuntu/guestxr2/home/ubuntu/Data/synth_rirs_new/monoRIR_x1934y2568z482_rtms137.wav,/home/ubuntu/guestxr2/home/ubuntu/Data/synth_rirs_new/clone_monoRIR_x1934y2568z482_rtms137.wav,train,VCTK,/home/ubuntu/guestxr2/home/ubuntu/Data/VCTK/wav48_silence_trimmed/p360/p360_292_mic1.flac
389,1686,0.43299999999999994,0.934,1953.31,14.69,25.31,5.25,5.549209399967453,7.234239889983891,1.2782363202124838,6.013862856283882,11.705732927393033,1.6559721873768152,13.18410777507028,6.248360218170512,1.6180401010896126,0.9340365160462714,0.9340365160462714,2.5791687505463607,6.710063218895576,1.5674693430952695,1.5712873993720202,1.2164107677742686,-1.0654137174376608,monoRIR_x1469y2531z525_rtms93.wav,clone_monoRIR_x1469y2531z525_rtms93.wav,/home/ubuntu/guestxr2/home/ubuntu/Data/synth_rirs_new/monoRIR_x1469y2531z525_rtms93.wav,/home/ubuntu/guestxr2/home/ubuntu/Data/synth_rirs_new/clone_monoRIR_x1469y2531z525_rtms93.wav,train,VCTK,/home/ubuntu/guestxr2/home/ubuntu/Data/VCTK/wav48_silence_trimmed/p310/p310_211_mic1.flac
390,10,0.491,1.367,2391.67,19.34,25.68,4.82,9.520937962818085,8.896691893034218,1.735242089070459,10.31154375032324,13.462038964289505,1.3742824662192308,11.945367703638231,9.166820507698205,1.47318225326106,1.3671084817427548,1.3671084817427548,2.360874158208404,6.708797966951756,2.5092982790867064,2.622057836971217,2.091433055343292,-4.108114354469786,monoRIR_x1934y2568z482_rtms137.wav,clone_monoRIR_x1934y2568z482_rtms137.wav,/home/ubuntu/guestxr2/home/ubuntu/Data/synth_rirs_new/monoRIR_x1934y2568z482_rtms137.wav,/home/ubuntu/guestxr2/home/ubuntu/Data/synth_rirs_new/clone_monoRIR_x1934y2568z482_rtms137.wav,train,VCTK,/home/ubuntu/guestxr2/home/ubuntu/Data/VCTK/wav48_silence_trimmed/p305/p305_277_mic2.flac
391,2302,0.491,0.876,3231.86,15.75,27.96,7.34,8.125661665963339,14.855869115659626,1.5837296986973446,12.647616340237754,23.07728896205548,1.909125135370085,3.064636631030427,19.09977368321999,1.3523671636743393,0.8760165961796317,0.8759834038203683,3.4271571337404385,8.49266908862753,1.2784110010974443,1.206507408700211,1.151569354773318,-4.750992603764517,monoRIR_x1575y2796z734_rtms88.wav,clone_monoRIR_x1575y2796z734_rtms88.wav,/home/ubuntu/guestxr2/home/ubuntu/Data/synth_rirs_new/monoRIR_x1575y2796z734_rtms88.wav,/home/ubuntu/guestxr2/home/ubuntu/Data/synth_rirs_new/clone_monoRIR_x1575y2796z734_rtms88.wav,train,VCTK,/home/ubuntu/guestxr2/home/ubuntu/Data/VCTK/wav48_silence_trimmed/p329/p329_394_mic1.flac
392,10,0.3820000000000001,1.367,2391.67,19.34,25.68,4.82,9.520937962818085,8.896691893034218,1.735242089070459,10.31154375032324,13.462038964289505,1.3742824662192308,11.945367703638231,9.166820507698205,1.47318225326106,1.3671084817427548,1.3671084817427548,2.360874158208404,6.708797966951756,2.5092982790867064,2.622057836971217,2.091433055343292,-4.108114354469786,monoRIR_x1934y2568z482_rtms137.wav,clone_monoRIR_x1934y2568z482_rtms137.wav,/home/ubuntu/guestxr2/home/ubuntu/Data/synth_rirs_new/monoRIR_x1934y2568z482_rtms137.wav,/home/ubuntu/guestxr2/home/ubuntu/Data/synth_rirs_new/clone_monoRIR_x1934y2568z482_rtms137.wav,train,VCTK,/home/ubuntu/guestxr2/home/ubuntu/Data/VCTK/wav48_silence_trimmed/p267/p267_336_mic2.flac
393,5259,0.3820000000000001,1.749,1832.73,14.64,21.53,5.81,10.869422932089194,10.89927124053591,1.1828447982084374,8.947340161203101,11.942351411856508,1.2888034246277176,4.17419820338213,18.067570463874343,1.2784976407900976,1.7490716824052803,1.7490716824052803,1.8255842439473988,6.971802258659944,2.775336245840132,2.643678090658157,2.083485570428368,-0.526282875585064,monoRIR_x1464y2153z581_rtms175.wav,clone_monoRIR_x1464y2153z581_rtms175.wav,/home/ubuntu/guestxr2/home/ubuntu/Data/synth_rirs_new/monoRIR_x1464y2153z581_rtms175.wav,/home/ubuntu/guestxr2/home/ubuntu/Data/synth_rirs_new/clone_monoRIR_x1464y2153z581_rtms175.wav,train,VCTK,/home/ubuntu/guestxr2/home/ubuntu/Data/VCTK/wav48_silence_trimmed/p233/p233_147_mic1.flac
394,10,0.492,1.367,2391.67,19.34,25.68,4.82,9.520937962818085,8.896691893034218,1.735242089070459,10.31154375032324,13.462038964289505,1.3742824662192308,11.945367703638231,9.166820507698205,1.47318225326106,1.3671084817427548,1.3671084817427548,2.360874158208404,6.708797966951756,2.5092982790867064,2.622057836971217,2.091433055343292,-4.108114354469786,monoRIR_x1934y2568z482_rtms137.wav,clone_monoRIR_x1934y2568z482_rtms137.wav,/home/ubuntu/guestxr2/home/ubuntu/Data/synth_rirs_new/monoRIR_x1934y2568z482_rtms137.wav,/home/ubuntu/guestxr2/home/ubuntu/Data/synth_rirs_new/clone_monoRIR_x1934y2568z482_rtms137.wav,train,VCTK,/home/ubuntu/guestxr2/home/ubuntu/Data/VCTK/wav48_silence_trimmed/p248/p248_016_mic1.flac
395,4571,0.492,0.875,2813.51,16.25,21.45,8.07,7.640464799844585,6.760429683179234,1.699413662797404,1.992547877043416,5.113648609732994,1.1850530339763514,5.94166037560133,11.716112139677616,1.531165393233958,0.875080116556888,0.874919883443112,3.199027833428833,8.617931714311318,1.0415420559871669,1.0565309075443403,0.7945970074878467,0.5228811740330709,monoRIR_x1625y2145z807_rtms88.wav,clone_monoRIR_x1625y2145z807_rtms88.wav,/home/ubuntu/guestxr2/home/ubuntu/Data/synth_rirs_new/monoRIR_x1625y2145z807_rtms88.wav,/home/ubuntu/guestxr2/home/ubuntu/Data/synth_rirs_new/clone_monoRIR_x1625y2145z807_rtms88.wav,train,EARS,/home/ubuntu/guestxr2/home/ubuntu/Data/EARS/p081/rainbow_08_slow.wav
396,11,0.45599999999999985,1.011,403.99,8.17,14.26,3.47,3.165542679662695,10.516660060013736,1.290129006799198,6.995735215061532,5.093877432567908,1.0376513915966608,4.447309255685975,7.272546093004147,1.514542534415698,1.0110933324579208,1.010906667542079,1.128249270994906,4.160515292305144,1.706666190943571,1.7416231957396529,1.615870818554952,-6.839077624810614,monoRIR_x817y1426z347_rtms101.wav,clone_monoRIR_x817y1426z347_rtms101.wav,/home/ubuntu/guestxr2/home/ubuntu/Data/synth_rirs_new/monoRIR_x817y1426z347_rtms101.wav,/home/ubuntu/guestxr2/home/ubuntu/Data/synth_rirs_new/clone_monoRIR_x817y1426z347_rtms101.wav,train,VCTK,/home/ubuntu/guestxr2/home/ubuntu/Data/VCTK/wav48_silence_trimmed/p301/p301_104_mic1.flac
397,4615,0.45599999999999985,0.555,322.82,8.45,14.98,2.55,4.704829421066444,6.494156398121736,1.9109208084719649,3.0857101137824543,1.785255223560304,1.3953948074632088,7.589006974918056,6.30496387723289,1.222710709539015,0.5550317520874748,0.5550317520874748,1.3605687778789282,3.464668929707101,1.0266327135062172,1.0715958565414945,0.932314869283918,-3.582811075305799,monoRIR_x844y1498z254_rtms56.wav,clone_monoRIR_x844y1498z254_rtms56.wav,/home/ubuntu/guestxr2/home/ubuntu/Data/synth_rirs_new/monoRIR_x844y1498z254_rtms56.wav,/home/ubuntu/guestxr2/home/ubuntu/Data/synth_rirs_new/clone_monoRIR_x844y1498z254_rtms56.wav,train,VCTK,/home/ubuntu/guestxr2/home/ubuntu/Data/VCTK/wav48_silence_trimmed/p257/p257_119_mic1.flac
398,11,0.45799999999999985,1.011,403.99,8.17,14.26,3.47,3.165542679662695,10.516660060013736,1.290129006799198,6.995735215061532,5.093877432567908,1.0376513915966608,4.447309255685975,7.272546093004147,1.514542534415698,1.0110933324579208,1.010906667542079,1.128249270994906,4.160515292305144,1.706666190943571,1.7416231957396529,1.615870818554952,-6.839077624810614,monoRIR_x817y1426z347_rtms101.wav,clone_monoRIR_x817y1426z347_rtms101.wav,/home/ubuntu/guestxr2/home/ubuntu/Data/synth_rirs_new/monoRIR_x817y1426z347_rtms101.wav,/home/ubuntu/guestxr2/home/ubuntu/Data/synth_rirs_new/clone_monoRIR_x817y1426z347_rtms101.wav,train,VCTK,/home/ubuntu/guestxr2/home/ubuntu/Data/VCTK/wav48_silence_trimmed/p303/p303_122_mic1.flac
399,3977,0.45799999999999985,0.553,899.79,12.29,13.57,5.39,5.902645865408667,4.7730339939724615,1.9933722432725545,6.201011762501742,6.225325595517621,1.412773187163681,10.217654231138935,11.23564888052313,1.555353755140719,0.5530014742498202,0.5530014742498202,2.2746897307845497,5.872202846413664,0.6350604617029414,0.6107228911067506,0.3542145604908025,7.896604365913316,monoRIR_x1229y1357z539_rtms55.wav,clone_monoRIR_x1229y1357z539_rtms55.wav,/home/ubuntu/guestxr2/home/ubuntu/Data/synth_rirs_new/monoRIR_x1229y1357z539_rtms55.wav,/home/ubuntu/guestxr2/home/ubuntu/Data/synth_rirs_new/clone_monoRIR_x1229y1357z539_rtms55.wav,train,VCTK,/home/ubuntu/guestxr2/home/ubuntu/Data/VCTK/wav48_silence_trimmed/p305/p305_375_mic1.flac
400,11,0.131,1.011,403.99,8.17,14.26,3.47,3.165542679662695,10.516660060013736,1.290129006799198,6.995735215061532,5.093877432567908,1.0376513915966608,4.447309255685975,7.272546093004147,1.514542534415698,1.0110933324579208,1.010906667542079,1.128249270994906,4.160515292305144,1.706666190943571,1.7416231957396529,1.615870818554952,-6.839077624810614,monoRIR_x817y1426z347_rtms101.wav,clone_monoRIR_x817y1426z347_rtms101.wav,/home/ubuntu/guestxr2/home/ubuntu/Data/synth_rirs_new/monoRIR_x817y1426z347_rtms101.wav,/home/ubuntu/guestxr2/home/ubuntu/Data/synth_rirs_new/clone_monoRIR_x817y1426z347_rtms101.wav,train,VCTK,/home/ubuntu/guestxr2/home/ubuntu/Data/VCTK/wav48_silence_trimmed/p336/p336_027_mic1.flac
401,654,0.131,1.142,2561.69,19.35,23.88,5.54,5.692981539230745,7.534013627057135,1.990296907217869,10.95752750247978,19.00091573498821,1.6601904182169998,10.558742702831948,5.04423871834444,1.649324908375798,1.1421667282891317,1.1421667282891317,2.6709935513301684,7.297644119878183,1.875923885245852,1.8828687930200885,1.7872820363087294,-12.405055427241145,monoRIR_x1935y2388z554_rtms113.wav,clone_monoRIR_x1935y2388z554_rtms113.wav,/home/ubuntu/guestxr2/home/ubuntu/Data/synth_rirs_new/monoRIR_x1935y2388z554_rtms113.wav,/home/ubuntu/guestxr2/home/ubuntu/Data/synth_rirs_new/clone_monoRIR_x1935y2388z554_rtms113.wav,train,EARS,/home/ubuntu/guestxr2/home/ubuntu/Data/EARS/p048/rainbow_08_slow.wav
402,11,0.7080000000000002,1.011,403.99,8.17,14.26,3.47,3.165542679662695,10.516660060013736,1.290129006799198,6.995735215061532,5.093877432567908,1.0376513915966608,4.447309255685975,7.272546093004147,1.514542534415698,1.0110933324579208,1.010906667542079,1.128249270994906,4.160515292305144,1.706666190943571,1.7416231957396529,1.615870818554952,-6.839077624810614,monoRIR_x817y1426z347_rtms101.wav,clone_monoRIR_x817y1426z347_rtms101.wav,/home/ubuntu/guestxr2/home/ubuntu/Data/synth_rirs_new/monoRIR_x817y1426z347_rtms101.wav,/home/ubuntu/guestxr2/home/ubuntu/Data/synth_rirs_new/clone_monoRIR_x817y1426z347_rtms101.wav,train,VCTK,/home/ubuntu/guestxr2/home/ubuntu/Data/VCTK/wav48_silence_trimmed/p233/p233_359_mic1.flac
403,2557,0.7080000000000002,1.719,2030.14,18.8,22.77,4.74,7.193845351522741,12.642603708867124,1.9482391362301312,4.175995016986088,18.10215347504357,1.8535482465590207,8.85139580714621,2.6827687948038927,1.5877753285770058,1.7191792595233957,1.7188207404766047,1.9384713277055028,6.491833187280863,3.188501341778012,3.2852095357102185,2.698206532360096,-6.636747695402115,monoRIR_x1880y2277z474_rtms172.wav,clone_monoRIR_x1880y2277z474_rtms172.wav,/home/ubuntu/guestxr2/home/ubuntu/Data/synth_rirs_new/monoRIR_x1880y2277z474_rtms172.wav,/home/ubuntu/guestxr2/home/ubuntu/Data/synth_rirs_new/clone_monoRIR_x1880y2277z474_rtms172.wav,train,VCTK,/home/ubuntu/guestxr2/home/ubuntu/Data/VCTK/wav48_silence_trimmed/s5/s5_194_mic2.flac
404,11,0.3749999999999999,1.011,403.99,8.17,14.26,3.47,3.165542679662695,10.516660060013736,1.290129006799198,6.995735215061532,5.093877432567908,1.0376513915966608,4.447309255685975,7.272546093004147,1.514542534415698,1.0110933324579208,1.010906667542079,1.128249270994906,4.160515292305144,1.706666190943571,1.7416231957396529,1.615870818554952,-6.839077624810614,monoRIR_x817y1426z347_rtms101.wav,clone_monoRIR_x817y1426z347_rtms101.wav,/home/ubuntu/guestxr2/home/ubuntu/Data/synth_rirs_new/monoRIR_x817y1426z347_rtms101.wav,/home/ubuntu/guestxr2/home/ubuntu/Data/synth_rirs_new/clone_monoRIR_x817y1426z347_rtms101.wav,train,EARS,/home/ubuntu/guestxr2/home/ubuntu/Data/EARS/p040/sentences_16_regular.wav
405,1850,0.3749999999999999,0.636,608.31,12.29,19.85,2.49,4.522383460391006,12.337431057709075,1.3600080118926554,2.9486914827609043,14.157640365858768,1.0892433145472924,8.356577237284927,13.088658530797431,1.813472421554709,0.6360637942368255,0.6359362057631746,1.7437095997439285,3.749874207178047,1.2619167161704583,1.3349396100312485,1.1026551105255071,1.3829397603037776,monoRIR_x1229y1985z249_rtms64.wav,clone_monoRIR_x1229y1985z249_rtms64.wav,/home/ubuntu/guestxr2/home/ubuntu/Data/synth_rirs_new/monoRIR_x1229y1985z249_rtms64.wav,/home/ubuntu/guestxr2/home/ubuntu/Data/synth_rirs_new/clone_monoRIR_x1229y1985z249_rtms64.wav,train,VCTK,/home/ubuntu/guestxr2/home/ubuntu/Data/VCTK/wav48_silence_trimmed/p318/p318_205_mic1.flac
406,11,0.393,1.011,403.99,8.17,14.26,3.47,3.165542679662695,10.516660060013736,1.290129006799198,6.995735215061532,5.093877432567908,1.0376513915966608,4.447309255685975,7.272546093004147,1.514542534415698,1.0110933324579208,1.010906667542079,1.128249270994906,4.160515292305144,1.706666190943571,1.7416231957396529,1.615870818554952,-6.839077624810614,monoRIR_x817y1426z347_rtms101.wav,clone_monoRIR_x817y1426z347_rtms101.wav,/home/ubuntu/guestxr2/home/ubuntu/Data/synth_rirs_new/monoRIR_x817y1426z347_rtms101.wav,/home/ubuntu/guestxr2/home/ubuntu/Data/synth_rirs_new/clone_monoRIR_x817y1426z347_rtms101.wav,train,VCTK,/home/ubuntu/guestxr2/home/ubuntu/Data/VCTK/wav48_silence_trimmed/p282/p282_297_mic1.flac
407,1697,0.393,1.404,1053.74,13.9,17.69,4.29,9.813509015555477,8.258566992074753,1.0392601697401194,4.9512118551219935,13.348988275878346,1.525546774061588,2.7231922162447555,9.1393788019073,1.9479584122689355,1.4040234241901777,1.4039765758098222,1.5464828042191627,5.531404955427475,2.3866601662679483,2.421596324040228,2.24151473841544,-8.191679491196272,monoRIR_x1390y1769z429_rtms140.wav,clone_monoRIR_x1390y1769z429_rtms140.wav,/home/ubuntu/guestxr2/home/ubuntu/Data/synth_rirs_new/monoRIR_x1390y1769z429_rtms140.wav,/home/ubuntu/guestxr2/home/ubuntu/Data/synth_rirs_new/clone_monoRIR_x1390y1769z429_rtms140.wav,train,VCTK,/home/ubuntu/guestxr2/home/ubuntu/Data/VCTK/wav48_silence_trimmed/p303/p303_196_mic2.flac
408,11,0.3920000000000001,1.011,403.99,8.17,14.26,3.47,3.165542679662695,10.516660060013736,1.290129006799198,6.995735215061532,5.093877432567908,1.0376513915966608,4.447309255685975,7.272546093004147,1.514542534415698,1.0110933324579208,1.010906667542079,1.128249270994906,4.160515292305144,1.706666190943571,1.7416231957396529,1.615870818554952,-6.839077624810614,monoRIR_x817y1426z347_rtms101.wav,clone_monoRIR_x817y1426z347_rtms101.wav,/home/ubuntu/guestxr2/home/ubuntu/Data/synth_rirs_new/monoRIR_x817y1426z347_rtms101.wav,/home/ubuntu/guestxr2/home/ubuntu/Data/synth_rirs_new/clone_monoRIR_x817y1426z347_rtms101.wav,train,VCTK,/home/ubuntu/guestxr2/home/ubuntu/Data/VCTK/wav48_silence_trimmed/p364/p364_151_mic2.flac
409,6809,0.3920000000000001,1.403,1470.79,15.37,26.91,3.56,9.28722406252934,17.419921238087564,1.5818149548641784,13.66440071737232,8.83610230061325,1.853236999944408,7.260148813784616,17.750640244187085,1.2429544211711496,1.4031853259914255,1.4028146740085743,1.827863224568423,5.220274822800327,2.8467995016705374,3.059884377294843,2.7860565901695424,-9.880355333813524,monoRIR_x1537y2691z356_rtms140.wav,clone_monoRIR_x1537y2691z356_rtms140.wav,/home/ubuntu/guestxr2/home/ubuntu/Data/synth_rirs_new/monoRIR_x1537y2691z356_rtms140.wav,/home/ubuntu/guestxr2/home/ubuntu/Data/synth_rirs_new/clone_monoRIR_x1537y2691z356_rtms140.wav,train,VCTK,/home/ubuntu/guestxr2/home/ubuntu/Data/VCTK/wav48_silence_trimmed/p271/p271_424_mic1.flac
410,11,0.6200000000000001,1.011,403.99,8.17,14.26,3.47,3.165542679662695,10.516660060013736,1.290129006799198,6.995735215061532,5.093877432567908,1.0376513915966608,4.447309255685975,7.272546093004147,1.514542534415698,1.0110933324579208,1.010906667542079,1.128249270994906,4.160515292305144,1.706666190943571,1.7416231957396529,1.615870818554952,-6.839077624810614,monoRIR_x817y1426z347_rtms101.wav,clone_monoRIR_x817y1426z347_rtms101.wav,/home/ubuntu/guestxr2/home/ubuntu/Data/synth_rirs_new/monoRIR_x817y1426z347_rtms101.wav,/home/ubuntu/guestxr2/home/ubuntu/Data/synth_rirs_new/clone_monoRIR_x817y1426z347_rtms101.wav,train,VCTK,/home/ubuntu/guestxr2/home/ubuntu/Data/VCTK/wav48_silence_trimmed/p258/p258_328_mic2.flac
411,2740,0.6200000000000001,1.631,1261.82,15.39,22.42,3.66,5.127814302562316,6.84128573328776,1.399843192134245,1.7415286238727703,15.217795794571432,1.4519041668208328,6.530881268414392,12.444316375800062,1.0306516994110144,1.631236009514348,1.630763990485652,1.570027154578284,5.224601235674197,3.2072549812216,3.422915388163487,2.9908078784336767,-10.947219870218374,monoRIR_x1539y2242z366_rtms163.wav,clone_monoRIR_x1539y2242z366_rtms163.wav,/home/ubuntu/guestxr2/home/ubuntu/Data/synth_rirs_new/monoRIR_x1539y2242z366_rtms163.wav,/home/ubuntu/guestxr2/home/ubuntu/Data/synth_rirs_new/clone_monoRIR_x1539y2242z366_rtms163.wav,train,VCTK,/home/ubuntu/guestxr2/home/ubuntu/Data/VCTK/wav48_silence_trimmed/p229/p229_069_mic1.flac
412,11,0.6500000000000001,1.011,403.99,8.17,14.26,3.47,3.165542679662695,10.516660060013736,1.290129006799198,6.995735215061532,5.093877432567908,1.0376513915966608,4.447309255685975,7.272546093004147,1.514542534415698,1.0110933324579208,1.010906667542079,1.128249270994906,4.160515292305144,1.706666190943571,1.7416231957396529,1.615870818554952,-6.839077624810614,monoRIR_x817y1426z347_rtms101.wav,clone_monoRIR_x817y1426z347_rtms101.wav,/home/ubuntu/guestxr2/home/ubuntu/Data/synth_rirs_new/monoRIR_x817y1426z347_rtms101.wav,/home/ubuntu/guestxr2/home/ubuntu/Data/synth_rirs_new/clone_monoRIR_x817y1426z347_rtms101.wav,train,VCTK,/home/ubuntu/guestxr2/home/ubuntu/Data/VCTK/wav48_silence_trimmed/p310/p310_240_mic1.flac
413,6248,0.6500000000000001,1.661,2652.45,15.42,29.21,5.89,9.871039193962377,12.033769928991957,1.6777335508080249,1.657067670060957,9.06357824655282,1.6890991409820395,10.749698731937412,7.695335518864359,1.198624475145702,1.6610913779034977,1.6609086220965026,2.2548507793232604,7.438677926994237,2.898847470042681,2.884369569675288,2.526070206388189,-8.867563023891215,monoRIR_x1542y2921z589_rtms166.wav,clone_monoRIR_x1542y2921z589_rtms166.wav,/home/ubuntu/guestxr2/home/ubuntu/Data/synth_rirs_new/monoRIR_x1542y2921z589_rtms166.wav,/home/ubuntu/guestxr2/home/ubuntu/Data/synth_rirs_new/clone_monoRIR_x1542y2921z589_rtms166.wav,train,VCTK,/home/ubuntu/guestxr2/home/ubuntu/Data/VCTK/wav48_silence_trimmed/p261/p261_429_mic2.flac
